0.0,1.0,-1
8.0,20.0,-1
10.0,0.0,-1
30.0,6.0,-1
4.0,8.0,-1
30.0,9.0,-1
36.0,30.0,-1
36.0,8.0,-1
36.0,8.0,-1
30.0,6.0,-1
8.0,31.0,-1
33.0,39.0,-1
6.0,36.0,-1
36.0,33.0,-1
33.0,15.0,-1
18.0,31.0,-1
39.0,33.0,-1
34.0,8.0,-1
36.0,33.0,-1
0.0,1.0,-1
33.0,2.0,-1
33.0,36.0,-1
18.0,37.0,-1
36.0,12.0,-1
11.0,8.0,-1
35.0,8.0,-1
18.0,37.0,-1
0.0,1.0,-1
36.0,14.0,-1
34.0,36.0,-1
12.0,11.0,-1
18.0,30.0,-1
36.0,7.0,-1
8.0,30.0,-1
0.0,26.0,-1
7.0,8.0,-1
0.0,1.0,-1
7.0,8.0,-1
7.0,20.0,-1
31.0,7.0,-1
11.0,8.0,-1
31.0,8.0,-1
6.0,33.0,-1
7.0,8.0,-1
7.0,8.0,-1
8.0,10.0,-1
7.0,8.0,-1
7.0,12.0,-1
19.0,31.0,-1
7.0,6.0,-1
7.0,14.0,-1
8.0,4.0,-1
7.0,36.0,-1
31.0,22.0,-1
8.0,36.0,-1
8.0,10.0,-1
8.0,10.0,-1
0.0,1.0,-1
8.0,10.0,-1
8.0,36.0,-1
27.0,8.0,-1
7.0,8.0,-1
7.0,37.0,-1
7.0,18.0,-1
6.0,7.0,-1
7.0,4.0,-1
7.0,11.0,-1
7.0,8.0,-1
7.0,20.0,-1
36.0,7.0,-1
7.0,8.0,-1
36.0,7.0,-1
7.0,36.0,-1
7.0,14.0,-1
7.0,8.0,-1
7.0,12.0,-1
12.0,7.0,-1
7.0,12.0,-1
7.0,31.0,-1
7.0,36.0,-1
7.0,23.0,-1
31.0,7.0,-1
8.0,36.0,-1
34.0,13.0,-1
8.0,36.0,-1
36.0,4.0,-1
0.0,1.0,-1
0.0,1.0,-1
35.0,8.0,-1
35.0,8.0,-1
35.0,27.0,-1
36.0,15.0,-1
4.0,34.0,-1
4.0,27.0,-1
23.0,8.0,-1
18.0,31.0,-1
8.0,36.0,-1
31.0,22.0,-1
12.0,8.0,-1
3.0,9.0,-1
