18.0,6.0,-1
5.0,13.0,-1
15.0,1.0,-1
30.0,32.0,-1
10.0,15.0,-1
15.0,14.0,-1
15.0,22.0,-1
15.0,22.0,-1
19.0,20.0,-1
24.0,29.0,-1
22.0,15.0,-1
24.0,35.0,-1
24.0,35.0,-1
8.0,31.0,-1
24.0,15.0,-1
16.0,4.0,-1
15.0,24.0,-1
24.0,15.0,-1
24.0,15.0,-1
32.0,8.0,-1
15.0,13.0,-1
29.0,15.0,-1
18.0,30.0,-1
31.0,33.0,-1
18.0,5.0,-1
4.0,5.0,-1
18.0,35.0,-1
13.0,19.0,-1
20.0,32.0,-1
15.0,4.0,-1
15.0,4.0,-1
13.0,26.0,-1
12.0,15.0,-1
12.0,15.0,-1
12.0,6.0,-1
13.0,12.0,-1
13.0,19.0,-1
19.0,12.0,-1
22.0,11.0,-1
12.0,19.0,-1
12.0,19.0,-1
13.0,39.0,-1
13.0,12.0,-1
13.0,31.0,-1
1.0,25.0,-1
12.0,15.0,-1
15.0,29.0,-1
15.0,13.0,-1
4.0,15.0,-1
20.0,17.0,-1
13.0,15.0,-1
13.0,39.0,-1
13.0,39.0,-1
13.0,39.0,-1
18.0,15.0,-1
14.0,13.0,-1
12.0,25.0,-1
12.0,30.0,-1
1.0,12.0,-1
12.0,2.0,-1
12.0,13.0,-1
12.0,19.0,-1
12.0,6.0,-1
15.0,12.0,-1
12.0,15.0,-1
15.0,12.0,-1
15.0,12.0,-1
12.0,33.0,-1
15.0,12.0,-1
12.0,17.0,-1
19.0,13.0,-1
19.0,12.0,-1
27.0,12.0,-1
12.0,5.0,-1
12.0,6.0,-1
12.0,20.0,-1
35.0,39.0,-1
18.0,37.0,-1
8.0,37.0,-1
37.0,15.0,-1
37.0,18.0,-1
37.0,14.0,-1
15.0,4.0,-1
32.0,18.0,-1
18.0,14.0,-1
1.0,20.0,-1
20.0,23.0,-1
33.0,19.0,-1
17.0,20.0,-1
26.0,19.0,-1
4.0,26.0,-1
19.0,17.0,-1
15.0,33.0,-1
16.0,22.0,-1
24.0,16.0,-1
32.0,33.0,-1
16.0,15.0,-1
13.0,18.0,-1
24.0,18.0,-1
18.0,32.0,-1
25.0,33.0,-1
20.0,13.0,-1
8.0,13.0,-1
14.0,25.0,-1
31.0,8.0,-1
8.0,31.0,-1
26.0,30.0,-1
25.0,21.0,-1
4.0,5.0,-1
15.0,31.0,-1
25.0,6.0,-1
31.0,19.0,-1
14.0,31.0,-1
31.0,20.0,-1
24.0,38.0,-1
24.0,12.0,-1
24.0,12.0,-1
38.0,24.0,-1
5.0,24.0,-1
11.0,32.0,-1
38.0,24.0,-1
38.0,30.0,-1
16.0,22.0,-1
11.0,24.0,-1
16.0,15.0,-1
38.0,11.0,-1
5.0,18.0,-1
31.0,19.0,-1
19.0,15.0,-1
24.0,15.0,-1
31.0,19.0,-1
24.0,11.0,-1
24.0,11.0,-1
34.0,5.0,-1
11.0,38.0,-1
24.0,26.0,-1
24.0,11.0,-1
24.0,26.0,-1
11.0,25.0,-1
11.0,24.0,-1
11.0,15.0,-1
24.0,11.0,-1
13.0,11.0,-1
24.0,31.0,-1
24.0,15.0,-1
33.0,31.0,-1
24.0,11.0,-1
24.0,11.0,-1
24.0,11.0,-1
34.0,14.0,-1
24.0,11.0,-1
11.0,32.0,-1
15.0,31.0,-1
26.0,8.0,-1
25.0,1.0,-1
19.0,37.0,-1
22.0,29.0,-1
33.0,27.0,-1
1.0,5.0,-1
6.0,18.0,-1
18.0,19.0,-1
20.0,31.0,-1
6.0,24.0,-1
35.0,16.0,-1
15.0,3.0,-1
30.0,31.0,-1
13.0,14.0,-1
19.0,13.0,-1
35.0,16.0,-1
6.0,12.0,-1
20.0,8.0,-1
13.0,14.0,-1
6.0,18.0,-1
35.0,16.0,-1
12.0,25.0,-1
22.0,16.0,-1
6.0,24.0,-1
22.0,20.0,-1
6.0,18.0,-1
19.0,37.0,-1
20.0,25.0,-1
19.0,15.0,-1
20.0,16.0,-1
6.0,18.0,-1
22.0,37.0,-1
20.0,16.0,-1
22.0,15.0,-1
6.0,18.0,-1
20.0,25.0,-1
37.0,5.0,-1
3.0,4.0,-1
37.0,22.0,-1
22.0,16.0,-1
22.0,15.0,-1
15.0,12.0,-1
13.0,19.0,-1
22.0,15.0,-1
16.0,12.0,-1
35.0,16.0,-1
30.0,31.0,-1
5.0,4.0,-1
4.0,13.0,-1
30.0,31.0,-1
32.0,29.0,-1
35.0,13.0,-1
35.0,16.0,-1
31.0,25.0,-1
16.0,35.0,-1
35.0,16.0,-1
22.0,5.0,-1
4.0,19.0,-1
35.0,16.0,-1
19.0,37.0,-1
35.0,16.0,-1
35.0,16.0,-1
38.0,11.0,-1
24.0,11.0,-1
24.0,15.0,-1
24.0,11.0,-1
34.0,5.0,-1
24.0,11.0,-1
11.0,24.0,-1
35.0,24.0,-1
24.0,11.0,-1
24.0,11.0,-1
38.0,11.0,-1
25.0,11.0,-1
34.0,18.0,-1
24.0,11.0,-1
15.0,5.0,-1
24.0,32.0,-1
11.0,24.0,-1
38.0,11.0,-1
15.0,13.0,-1
11.0,24.0,-1
31.0,36.0,-1
24.0,26.0,-1
24.0,15.0,-1
11.0,24.0,-1
34.0,11.0,-1
31.0,36.0,-1
31.0,22.0,-1
24.0,26.0,-1
11.0,15.0,-1
24.0,26.0,-1
24.0,11.0,-1
24.0,26.0,-1
11.0,15.0,-1
34.0,4.0,-1
24.0,15.0,-1
34.0,4.0,-1
24.0,11.0,-1
32.0,38.0,-1
34.0,11.0,-1
24.0,11.0,-1
34.0,4.0,-1
34.0,4.0,-1
16.0,24.0,-1
34.0,4.0,-1
11.0,15.0,-1
24.0,26.0,-1
11.0,15.0,-1
24.0,11.0,-1
11.0,24.0,-1
13.0,28.0,-1
24.0,33.0,-1
11.0,4.0,-1
24.0,11.0,-1
24.0,5.0,-1
24.0,18.0,-1
11.0,24.0,-1
34.0,20.0,-1
11.0,24.0,-1
11.0,24.0,-1
11.0,24.0,-1
4.0,5.0,-1
11.0,24.0,-1
11.0,24.0,-1
24.0,30.0,-1
24.0,11.0,-1
11.0,24.0,-1
11.0,24.0,-1
11.0,24.0,-1
24.0,18.0,-1
11.0,24.0,-1
4.0,26.0,-1
34.0,18.0,-1
38.0,24.0,-1
24.0,18.0,-1
11.0,24.0,-1
24.0,11.0,-1
38.0,15.0,-1
11.0,24.0,-1
24.0,11.0,-1
4.0,15.0,-1
24.0,26.0,-1
24.0,11.0,-1
11.0,24.0,-1
15.0,24.0,-1
13.0,35.0,-1
24.0,26.0,-1
19.0,11.0,-1
16.0,18.0,-1
15.0,24.0,-1
11.0,15.0,-1
11.0,15.0,-1
11.0,24.0,-1
24.0,26.0,-1
24.0,11.0,-1
24.0,32.0,-1
11.0,15.0,-1
11.0,15.0,-1
24.0,11.0,-1
24.0,11.0,-1
24.0,22.0,-1
24.0,11.0,-1
11.0,24.0,-1
34.0,14.0,-1
18.0,35.0,-1
16.0,22.0,-1
34.0,8.0,-1
25.0,5.0,-1
24.0,26.0,-1
11.0,24.0,-1
24.0,11.0,-1
34.0,8.0,-1
11.0,24.0,-1
24.0,26.0,-1
15.0,18.0,-1
16.0,15.0,-1
16.0,11.0,-1
15.0,18.0,-1
24.0,15.0,-1
11.0,24.0,-1
11.0,24.0,-1
24.0,22.0,-1
24.0,26.0,-1
16.0,24.0,-1
16.0,24.0,-1
24.0,11.0,-1
34.0,11.0,-1
15.0,24.0,-1
34.0,18.0,-1
24.0,19.0,-1
34.0,18.0,-1
34.0,24.0,-1
11.0,24.0,-1
38.0,15.0,-1
31.0,15.0,-1
5.0,24.0,-1
15.0,29.0,-1
15.0,13.0,-1
14.0,15.0,-1
15.0,33.0,-1
17.0,5.0,-1
17.0,26.0,-1
14.0,15.0,-1
15.0,13.0,-1
14.0,11.0,-1
13.0,15.0,-1
13.0,26.0,-1
33.0,32.0,-1
15.0,24.0,-1
13.0,25.0,-1
15.0,14.0,-1
15.0,18.0,-1
14.0,15.0,-1
33.0,14.0,-1
13.0,15.0,-1
15.0,32.0,-1
15.0,14.0,-1
26.0,24.0,-1
15.0,32.0,-1
15.0,33.0,-1
15.0,14.0,-1
31.0,26.0,-1
15.0,32.0,-1
31.0,26.0,-1
13.0,14.0,-1
14.0,32.0,-1
15.0,32.0,-1
15.0,32.0,-1
31.0,13.0,-1
15.0,33.0,-1
32.0,15.0,-1
36.0,31.0,-1
26.0,4.0,-1
23.0,31.0,-1
15.0,16.0,-1
15.0,14.0,-1
13.0,15.0,-1
14.0,18.0,-1
14.0,19.0,-1
14.0,32.0,-1
23.0,31.0,-1
15.0,33.0,-1
13.0,8.0,-1
13.0,5.0,-1
30.0,31.0,-1
15.0,33.0,-1
19.0,13.0,-1
18.0,35.0,-1
14.0,15.0,-1
13.0,26.0,-1
15.0,13.0,-1
14.0,15.0,-1
31.0,32.0,-1
15.0,19.0,-1
14.0,15.0,-1
8.0,25.0,-1
28.0,15.0,-1
15.0,32.0,-1
35.0,31.0,-1
18.0,26.0,-1
14.0,5.0,-1
15.0,11.0,-1
